sample,time_s,model_q1,model_q2,model_q3,model_q4,joint_1,joint_2,joint_3,joint_4,joint_5
362,7.22,-0.150450712595618,0.844818671968261,-1.81207653535657,0,-0.150450712595618,-0.844818671968261,1.81207653535657,-0.967257863388309,0
363,7.24,-0.164699751555428,0.843406329630479,-1.80928058283132,0,-0.164699751555428,-0.843406329630479,1.80928058283132,-0.965874253200837,0
364,7.26,-0.178661404663025,0.842022472526509,-1.80654102128102,0,-0.178661404663025,-0.842022472526509,1.80654102128102,-0.964518548754515,0
365,7.28,-0.192315027434827,0.840669146905104,-1.8038619015751,0,-0.192315027434827,-0.840669146905104,1.8038619015751,-0.963192754669997,0
366,7.3,-0.205640768428235,0.839348320410041,-1.80124711897211,0,-0.205640768428235,-0.839348320410041,1.80124711897211,-0.961898798562072,0
367,7.32,-0.218619630244792,0.838061876033586,-1.79870040114972,0,-0.218619630244792,-0.838061876033586,1.79870040114972,-0.960638525116134,0
368,7.34,-0.231233530533328,0.836811606069955,-1.79622529623461,0,-0.231233530533328,-0.836811606069955,1.79622529623461,-0.959413690164653,0
369,7.36,-0.243465362993115,0.83559920606878,-1.79382516083243,0,-0.243465362993115,-0.83559920606878,1.79382516083243,-0.958225954763652,0
370,7.38,-0.255299058377022,0.834426268788572,-1.79150314805774,0,-0.255299058377022,-0.834426268788572,1.79150314805774,-0.957076879269171,0
371,7.4,-0.266719645494665,0.833294278150182,-1.78926219556393,0,-0.266719645494665,-0.833294278150182,1.78926219556393,-0.955967917413746,0
372,7.42,-0.277713312215561,0.832204603190265,-1.78710501357314,0,-0.277713312215561,-0.832204603190265,1.78710501357314,-0.954900410382877,0
373,7.44,-0.28826746647228,0.831158492014747,-1.78503407290625,0,-0.28826746647228,-0.831158492014747,1.78503407290625,-0.953875580891503,0
374,7.46,-0.2983707972636,0.830157065752286,-1.78305159301275,0,-0.2983707972636,-0.830157065752286,1.78305159301275,-0.952894527260468,0
375,7.48,-0.308013335657654,0.829201312507732,-1.78115953000073,0,-0.308013335657654,-0.829201312507732,1.78115953000073,-0.951958217493,0
376,7.5,-0.317186515795089,0.828292081315598,-1.77935956466677,0,-0.317186515795089,-0.828292081315598,1.77935956466677,-0.951067483351176,0
377,7.52,-0.325883235892217,0.827430076093516,-1.77765309052592,0,-0.325883235892217,-0.827430076093516,1.77765309052592,-0.9502230144324,0
378,7.54,-0.334097919244162,0.826615849595705,-1.77604120184158,0,-0.334097919244162,-0.826615849595705,1.77604120184158,-0.949425352245871,0
379,7.56,-0.341826575228023,0.825849797366432,-1.77452468165549,0,-0.341826575228023,-0.825849797366432,1.77452468165549,-0.948674884289057,0
380,7.58,-0.349066860306018,0.825132151693478,-1.77310398981764,0,-0.349066860306018,-0.825132151693478,1.77310398981764,-0.947971838124163,0
381,7.6,-0.355818139028639,0.824462975561599,-1.77177925101621,0,-0.355818139028639,-0.824462975561599,1.77177925101621,-0.947316275454608,0
382,7.62,-0.362081545037805,0.82384215660599,-1.77055024280748,0,-0.362081545037805,-0.82384215660599,1.77055024280748,-0.946708086201493,0
383,7.64,-0.36786004207002,0.823269401065749,-1.76941638364583,0,-0.36786004207002,-0.823269401065749,1.76941638364583,-0.946146982580077,0
384,7.66,-0.373158484959516,0.82274422773734,-1.76837672091358,0,-0.373158484959516,-0.82274422773734,1.76837672091358,-0.945632493176243,0
385,7.68,-0.377983680641409,0.822265961928057,-1.76742991895103,0,-0.377983680641409,-0.822265961928057,1.76742991895103,-0.945163957022973,0
386,7.7,-0.382344449154859,0.821833729409486,-1.76657424708631,0,-0.382344449154859,-0.821833729409486,1.76657424708631,-0.944740517676822,0
387,7.72,-0.38625168464621,0.821446450370971,-1.76580756766536,0,-0.38625168464621,-0.821446450370971,1.76580756766536,-0.944361117294387,0
388,7.74,-0.389718416372154,0.821102833373075,-1.76512732408185,0,-0.389718416372154,-0.821102833373075,1.76512732408185,-0.944024490708778,0
389,7.76,-0.392759869702878,0.820801369301043,-1.76453052880713,0,-0.392759869702878,-0.820801369301043,1.76453052880713,-0.943729159506092,0
390,7.78,-0.395393527125213,0.820540325318268,-1.76401375142015,0,-0.395393527125213,-0.820540325318268,1.76401375142015,-0.943473426101886,0
391,7.8,-0.397639189245802,0.820317738819754,-1.7635731066374,0,-0.397639189245802,-0.820317738819754,1.7635731066374,-0.943255367817644,0
392,7.82,-0.399519035794231,0.820131411385576,-1.76320424234283,0,-0.399519035794231,-0.820131411385576,1.76320424234283,-0.943072830957255,0
393,7.84,-0.401057686626198,0.819978902734349,-1.76290232761783,0,-0.401057686626198,-0.819978902734349,1.76290232761783,-0.942923424883478,0
394,7.86,-0.402282262726661,0.819857524676685,-1.76266204077111,0,-0.402282262726661,-0.819857524676685,1.76266204077111,-0.942804516094422,0
395,7.88,-0.403222447212985,0.819764335068662,-1.76247755736867,0,-0.403222447212985,-0.819764335068662,1.76247755736867,-0.942713222300009,0
396,7.9,-0.403910546338106,0.819696131765286,-1.76234253826374,0,-0.403910546338106,-0.819696131765286,1.76234253826374,-0.942646406498452,0
397,7.92,-0.404381550493676,0.819649446573951,-1.76225011762668,0,-0.404381550493676,-0.819649446573951,1.76225011762668,-0.942600671052726,0
398,7.94,-0.404673195213211,0.819620539207906,-1.76219289097495,0,-0.404673195213211,-0.819620539207906,1.76219289097495,-0.942572351767039,0
399,7.96,-0.404826022175255,0.81960539123972,-1.76216290320302,0,-0.404826022175255,-0.81960539123972,1.76216290320302,-0.942557511963302,0
400,7.98,-0.404883440206533,0.819599700054739,-1.76215163661234,0,-0.404883440206533,-0.819599700054739,1.76215163661234,-0.942551936557603,0
401,8,-0.404891786285083,0.819598872804555,-1.76214999894124,0,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0
402,8.02,-0.404891786285083,0.819598872804555,-1.76214999894124,5.91036e-07,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,5.91036e-07
403,8.04,-0.404891786285083,0.819598872804555,-1.76214999894124,4.657152e-06,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,4.657152e-06
404,8.06,-0.404891786285083,0.819598872804555,-1.76214999894124,1.5479748e-05,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,1.5479748e-05
405,8.08,-0.404891786285083,0.819598872804555,-1.76214999894124,3.6132864e-05,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,3.6132864e-05
406,8.1,-0.404891786285083,0.819598872804555,-1.76214999894124,6.94875e-05,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,6.94875e-05
407,8.12,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000118215936,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000118215936
408,8.14,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000184796052,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000184796052
409,8.16,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000271515648,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000271515648
410,8.18,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000380476764,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000380476764
411,8.2,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0005136,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0005136
412,8.22,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000672628836,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000672628836
413,8.24,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000859133952,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000859133952
414,8.26,-0.404891786285083,0.819598872804555,-1.76214999894124,0.001074517548,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.001074517548
415,8.28,-0.404891786285083,0.819598872804555,-1.76214999894124,0.001320017664,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.001320017664
416,8.3,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0015967125,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0015967125
417,8.32,-0.404891786285083,0.819598872804555,-1.76214999894124,0.001905524736,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.001905524736
418,8.34,-0.404891786285083,0.819598872804555,-1.76214999894124,0.002247225852,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.002247225852
419,8.36,-0.404891786285083,0.819598872804555,-1.76214999894124,0.002622440448,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.002622440448
420,8.38,-0.404891786285083,0.819598872804555,-1.76214999894124,0.003031650564,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.003031650564
421,8.4,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0034752,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0034752
422,8.42,-0.404891786285083,0.819598872804555,-1.76214999894124,0.003953298636,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.003953298636
423,8.44,-0.404891786285083,0.819598872804555,-1.76214999894124,0.004466026752,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.004466026752
424,8.46,-0.404891786285083,0.819598872804555,-1.76214999894124,0.005013339348,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.005013339348
425,8.48,-0.404891786285083,0.819598872804555,-1.76214999894124,0.005595070464,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.005595070464
426,8.5,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0062109375,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0062109375
427,8.52,-0.404891786285083,0.819598872804555,-1.76214999894124,0.006860545536,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.006860545536
428,8.54,-0.404891786285083,0.819598872804555,-1.76214999894124,0.007543391652,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.007543391652
429,8.56,-0.404891786285083,0.819598872804555,-1.76214999894124,0.008258869248,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.008258869248
430,8.58,-0.404891786285083,0.819598872804555,-1.76214999894124,0.009006272364,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.009006272364
431,8.6,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0097848,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0097848
432,8.62,-0.404891786285083,0.819598872804555,-1.76214999894124,0.010593560436,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.010593560436
433,8.64,-0.404891786285083,0.819598872804555,-1.76214999894124,0.011431575552,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.011431575552
434,8.66,-0.404891786285083,0.819598872804555,-1.76214999894124,0.012297785148,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.012297785148
435,8.68,-0.404891786285083,0.819598872804555,-1.76214999894124,0.013191051264,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.013191051264
436,8.7,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0141101625,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0141101625
437,8.72,-0.404891786285083,0.819598872804555,-1.76214999894124,0.015053838336,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.015053838336
438,8.74,-0.404891786285083,0.819598872804555,-1.76214999894124,0.016020733452,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.016020733452
439,8.76,-0.404891786285083,0.819598872804555,-1.76214999894124,0.017009442048,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.017009442048
440,8.78,-0.404891786285083,0.819598872804555,-1.76214999894124,0.018018502164,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.018018502164
441,8.8,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0190464,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0190464
442,8.82,-0.404891786285083,0.819598872804555,-1.76214999894124,0.020091574236,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.020091574236
443,8.84,-0.404891786285083,0.819598872804555,-1.76214999894124,0.021152420352,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.021152420352
444,8.86,-0.404891786285083,0.819598872804555,-1.76214999894124,0.022227294948,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.022227294948
445,8.88,-0.404891786285083,0.819598872804555,-1.76214999894124,0.023314520064,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.023314520064
446,8.9,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0244123875,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0244123875
447,8.92,-0.404891786285083,0.819598872804555,-1.76214999894124,0.025519163136,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.025519163136
448,8.94,-0.404891786285083,0.819598872804555,-1.76214999894124,0.026633091252,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.026633091252
449,8.96,-0.404891786285083,0.819598872804555,-1.76214999894124,0.027752398848,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.027752398848
450,8.98,-0.404891786285083,0.819598872804555,-1.76214999894124,0.028875299964,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.028875299964
451,9,-0.404891786285083,0.819598872804555,-1.76214999894124,0.03,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.03
452,9.02,-0.404891786285083,0.819598872804555,-1.76214999894124,0.031124700036,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.031124700036
453,9.04,-0.404891786285083,0.819598872804555,-1.76214999894124,0.032247601152,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.032247601152
454,9.06,-0.404891786285083,0.819598872804555,-1.76214999894124,0.033366908748,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.033366908748
455,9.08,-0.404891786285083,0.819598872804555,-1.76214999894124,0.034480836864,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.034480836864
456,9.1,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0355876125,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0355876125
457,9.12,-0.404891786285083,0.819598872804555,-1.76214999894124,0.036685479936,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.036685479936
458,9.14,-0.404891786285083,0.819598872804555,-1.76214999894124,0.037772705052,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.037772705052
459,9.16,-0.404891786285083,0.819598872804555,-1.76214999894124,0.038847579648,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.038847579648
460,9.18,-0.404891786285083,0.819598872804555,-1.76214999894124,0.039908425764,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.039908425764
461,9.2,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0409536,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0409536
462,9.22,-0.404891786285083,0.819598872804555,-1.76214999894124,0.041981497836,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.041981497836
463,9.24,-0.404891786285083,0.819598872804555,-1.76214999894124,0.042990557952,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.042990557952
464,9.26,-0.404891786285083,0.819598872804555,-1.76214999894124,0.043979266548,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.043979266548
465,9.28,-0.404891786285083,0.819598872804555,-1.76214999894124,0.044946161664,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.044946161664
466,9.3,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0458898375,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0458898375
467,9.32,-0.404891786285083,0.819598872804555,-1.76214999894124,0.046808948736,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.046808948736
468,9.34,-0.404891786285083,0.819598872804555,-1.76214999894124,0.047702214852,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.047702214852
469,9.36,-0.404891786285083,0.819598872804555,-1.76214999894124,0.048568424448,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.048568424448
470,9.38,-0.404891786285083,0.819598872804555,-1.76214999894124,0.049406439564,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.049406439564
471,9.4,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0502152,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0502152
472,9.42,-0.404891786285083,0.819598872804555,-1.76214999894124,0.050993727636,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.050993727636
473,9.44,-0.404891786285083,0.819598872804555,-1.76214999894124,0.051741130752,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.051741130752
474,9.46,-0.404891786285083,0.819598872804555,-1.76214999894124,0.052456608348,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.052456608348
475,9.48,-0.404891786285083,0.819598872804555,-1.76214999894124,0.053139454464,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.053139454464
476,9.5,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0537890625,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0537890625
477,9.52,-0.404891786285083,0.819598872804555,-1.76214999894124,0.054404929536,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.054404929536
478,9.54,-0.404891786285083,0.819598872804555,-1.76214999894124,0.054986660652,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.054986660652
479,9.56,-0.404891786285083,0.819598872804555,-1.76214999894124,0.055533973248,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.055533973248
480,9.58,-0.404891786285083,0.819598872804555,-1.76214999894124,0.056046701364,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.056046701364
481,9.6,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0565248,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0565248
482,9.62,-0.404891786285083,0.819598872804555,-1.76214999894124,0.056968349436,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.056968349436
483,9.64,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0573775595519999,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0573775595519999
484,9.66,-0.404891786285083,0.819598872804555,-1.76214999894124,0.057752774148,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.057752774148
485,9.68,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0580944752639999,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0580944752639999
486,9.7,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0584032875,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0584032875
487,9.72,-0.404891786285083,0.819598872804555,-1.76214999894124,0.058679982336,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.058679982336
488,9.74,-0.404891786285083,0.819598872804555,-1.76214999894124,0.058925482452,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.058925482452
489,9.76,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059140866048,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059140866048
490,9.78,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0593273711639999,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0593273711639999
491,9.8,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0594864,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0594864
492,9.82,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059619523236,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059619523236
493,9.84,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059728484352,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059728484352
494,9.86,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0598152039480001,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0598152039480001
495,9.88,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059881784064,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059881784064
496,9.9,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0599305124999999,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0599305124999999
497,9.92,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059963867136,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059963867136
498,9.94,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059984520252,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059984520252
499,9.96,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0599953428479999,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0599953428479999
500,9.98,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059999408964,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059999408964
501,10,-0.404891786285083,0.819598872804555,-1.76214999894124,0.06,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.06
502,10.02,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059999408964,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059999408964
503,10.04,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059995342848,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059995342848
504,10.06,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059984520252,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059984520252
505,10.08,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059963867136,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059963867136
506,10.1,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0599305125,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0599305125
507,10.12,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059881784064,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059881784064
508,10.14,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059815203948,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059815203948
509,10.16,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059728484352,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059728484352
510,10.18,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059619523236,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059619523236
511,10.2,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0594864,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0594864
512,10.22,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059327371164,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059327371164
513,10.24,-0.404891786285083,0.819598872804555,-1.76214999894124,0.059140866048,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.059140866048
514,10.26,-0.404891786285083,0.819598872804555,-1.76214999894124,0.058925482452,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.058925482452
515,10.28,-0.404891786285083,0.819598872804555,-1.76214999894124,0.058679982336,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.058679982336
516,10.3,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0584032875,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0584032875
517,10.32,-0.404891786285083,0.819598872804555,-1.76214999894124,0.058094475264,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.058094475264
518,10.34,-0.404891786285083,0.819598872804555,-1.76214999894124,0.057752774148,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.057752774148
519,10.36,-0.404891786285083,0.819598872804555,-1.76214999894124,0.057377559552,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.057377559552
520,10.38,-0.404891786285083,0.819598872804555,-1.76214999894124,0.056968349436,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.056968349436
521,10.4,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0565248,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0565248
522,10.42,-0.404891786285083,0.819598872804555,-1.76214999894124,0.056046701364,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.056046701364
523,10.44,-0.404891786285083,0.819598872804555,-1.76214999894124,0.055533973248,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.055533973248
524,10.46,-0.404891786285083,0.819598872804555,-1.76214999894124,0.054986660652,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.054986660652
525,10.48,-0.404891786285083,0.819598872804555,-1.76214999894124,0.054404929536,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.054404929536
526,10.5,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0537890625,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0537890625
527,10.52,-0.404891786285083,0.819598872804555,-1.76214999894124,0.053139454464,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.053139454464
528,10.54,-0.404891786285083,0.819598872804555,-1.76214999894124,0.052456608348,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.052456608348
529,10.56,-0.404891786285083,0.819598872804555,-1.76214999894124,0.051741130752,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.051741130752
530,10.58,-0.404891786285083,0.819598872804555,-1.76214999894124,0.050993727636,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.050993727636
531,10.6,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0502152,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0502152
532,10.62,-0.404891786285083,0.819598872804555,-1.76214999894124,0.049406439564,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.049406439564
533,10.64,-0.404891786285083,0.819598872804555,-1.76214999894124,0.048568424448,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.048568424448
534,10.66,-0.404891786285083,0.819598872804555,-1.76214999894124,0.047702214852,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.047702214852
535,10.68,-0.404891786285083,0.819598872804555,-1.76214999894124,0.046808948736,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.046808948736
536,10.7,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0458898375,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0458898375
537,10.72,-0.404891786285083,0.819598872804555,-1.76214999894124,0.044946161664,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.044946161664
538,10.74,-0.404891786285083,0.819598872804555,-1.76214999894124,0.043979266548,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.043979266548
