sample,time_s,ref_q1,ref_q2,ref_q3,ref_q4,actual_q1,actual_q2,actual_q3,actual_q4,ref_joint_1,ref_joint_2,ref_joint_3,ref_joint_4,ref_joint_5,actual_joint_1,actual_joint_2,actual_joint_3,actual_joint_4,actual_joint_5
557,11.12,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.023314520064,-0.0713074647874746,1.04713655317732,-2.46500357175844,0.023328358984522,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.023314520064,-0.0713074647874746,-1.04713655317732,2.46500357175844,-1.41786701858112,0.023328358984522
558,11.14,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.022227294948,-0.0713074647871943,1.04713655317724,-2.46500357175814,0.0222252574945983,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.022227294948,-0.0713074647871943,-1.04713655317724,2.46500357175814,-1.4178670185809,0.0222252574945983
559,11.16,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.021152420352,-0.0713074647869499,1.04713655317717,-2.46500357175789,0.0211345065545786,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.021152420352,-0.0713074647869499,-1.04713655317717,2.46500357175789,-1.41786701858071,0.0211345065545786
560,11.18,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.020091574236,-0.0713074647867369,1.04713655317711,-2.46500357175767,0.0200578237058878,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.020091574236,-0.0713074647867369,-1.04713655317711,2.46500357175767,-1.41786701858055,0.0200578237058878
561,11.2,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0190464,-0.0713074647865512,1.04713655317706,-2.46500357175747,0.0189968919452246,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.0190464,-0.0713074647865512,-1.04713655317706,2.46500357175747,-1.41786701858041,0.0189968919452246
562,11.22,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.018018502164,-0.0713074647863894,1.04713655317702,-2.4650035717573,0.0179533554020272,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.018018502164,-0.0713074647863894,-1.04713655317702,2.4650035717573,-1.41786701858028,0.0179533554020272
563,11.24,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.017009442048,-0.0713074647862483,1.04713655317698,-2.46500357175715,0.016928815016359,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.017009442048,-0.0713074647862483,-1.04713655317698,2.46500357175715,-1.41786701858018,0.016928815016359
564,11.26,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.016020733452,-0.0713074647861254,1.04713655317694,-2.46500357175703,0.0159248242171457,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.016020733452,-0.0713074647861254,-1.04713655317694,2.46500357175703,-1.41786701858008,0.0159248242171457
565,11.28,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.015053838336,-0.0713074647860182,1.04713655317691,-2.46500357175691,0.0149428846007044,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.015053838336,-0.0713074647860182,-1.04713655317691,2.46500357175691,-1.41786701858,0.0149428846007044
566,11.3,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0141101625,-0.0713074647859248,1.04713655317689,-2.46500357175682,0.0139844416095173,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.0141101625,-0.0713074647859248,-1.04713655317689,2.46500357175682,-1.41786701857993,0.0139844416095173
567,11.32,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.013191051264,-0.0713074647858433,1.04713655317687,-2.46500357175673,0.0130508802112089,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.013191051264,-0.0713074647858433,-1.04713655317687,2.46500357175673,-1.41786701857987,0.0130508802112089
568,11.34,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.012297785148,-0.0713074647857724,1.04713655317685,-2.46500357175666,0.012143520577692,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.012297785148,-0.0713074647857724,-1.04713655317685,2.46500357175666,-1.41786701857981,0.012143520577692
569,11.36,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.011431575552,-0.0713074647857105,1.04713655317683,-2.46500357175659,0.0112636137644568,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.011431575552,-0.0713074647857105,-1.04713655317683,2.46500357175659,-1.41786701857977,0.0112636137644568
570,11.38,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.010593560436,-0.0713074647856566,1.04713655317681,-2.46500357175654,0.0104123373899767,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.010593560436,-0.0713074647856566,-1.04713655317681,2.46500357175654,-1.41786701857972,0.0104123373899767
571,11.4,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0097848,-0.0713074647856096,1.0471365531768,-2.46500357175649,0.00959079131521356,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.0097848,-0.0713074647856096,-1.0471365531768,2.46500357175649,-1.41786701857969,0.00959079131521356
572,11.42,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00900627236399997,-0.0713074647855686,1.04713655317679,-2.46500357175645,0.0087999933232051,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00900627236399997,-0.0713074647855686,-1.04713655317679,2.46500357175645,-1.41786701857966,0.0087999933232051
573,11.44,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00825886924799998,-0.0713074647855329,1.04713655317678,-2.46500357175641,0.00804087479871971,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00825886924799998,-0.0713074647855329,-1.04713655317678,2.46500357175641,-1.41786701857963,0.00804087479871971
574,11.46,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00754339165199999,-0.0713074647855017,1.04713655317677,-2.46500357175638,0.00731427640796965,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00754339165199999,-0.0713074647855017,-1.04713655317677,2.46500357175638,-1.41786701857961,0.00731427640796965
575,11.48,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.006860545536,-0.0713074647854746,1.04713655317676,-2.46500357175635,0.00662094377837164,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.006860545536,-0.0713074647854746,-1.04713655317676,2.46500357175635,-1.41786701857958,0.00662094377837164
576,11.5,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0062109375,-0.071307464785451,1.04713655317676,-2.46500357175632,0.00596152317834659,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.0062109375,-0.071307464785451,-1.04713655317676,2.46500357175632,-1.41786701857957,0.00596152317834659
577,11.52,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00559507046399996,-0.0713074647854303,1.04713655317675,-2.4650035717563,0.0053365571971532,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00559507046399996,-0.0713074647854303,-1.04713655317675,2.4650035717563,-1.41786701857955,0.0053365571971532
578,11.54,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00501333934800001,-0.0713074647854124,1.04713655317674,-2.46500357175628,0.0047464804247489,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00501333934800001,-0.0713074647854124,-1.04713655317674,2.46500357175628,-1.41786701857954,0.0047464804247489
579,11.56,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.004466026752,-0.0713074647853967,1.04713655317674,-2.46500357175627,0.00419161513167385,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.004466026752,-0.0713074647853967,-1.04713655317674,2.46500357175627,-1.41786701857953,0.00419161513167385
580,11.58,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00395329863599998,-0.0713074647853831,1.04713655317674,-2.46500357175625,0.00367216694895443,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00395329863599998,-0.0713074647853831,-1.04713655317674,2.46500357175625,-1.41786701857952,0.00367216694895443
581,11.6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00347519999999997,-0.0713074647853711,1.04713655317673,-2.46500357175624,0.00318822054802226,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00347519999999997,-0.0713074647853711,-1.04713655317673,2.46500357175624,-1.41786701857951,0.00318822054802226
582,11.62,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00303165056400004,-0.0713074647853608,1.04713655317673,-2.46500357175623,0.00273973532064712,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00303165056400004,-0.0713074647853608,-1.04713655317673,2.46500357175623,-1.4178670185795,0.00273973532064712
583,11.64,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00262244044800006,-0.0713074647853517,1.04713655317673,-2.46500357175622,0.00232654105888095,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00262244044800006,-0.0713074647853517,-1.04713655317673,2.46500357175622,-1.41786701857949,0.00232654105888095
584,11.66,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00224722585200002,-0.0713074647853438,1.04713655317673,-2.46500357175621,0.00194833363501078,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00224722585200002,-0.0713074647853438,-1.04713655317673,2.46500357175621,-1.41786701857949,0.00194833363501078
585,11.68,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00190552473600005,-0.071307464785337,1.04713655317672,-2.4650035717562,0.00160467068151986,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00190552473600005,-0.071307464785337,-1.04713655317672,2.4650035717562,-1.41786701857948,0.00160467068151986
586,11.7,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00159671249999997,-0.071307464785331,1.04713655317672,-2.4650035717562,0.00129496727105511,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00159671249999997,-0.071307464785331,-1.04713655317672,2.4650035717562,-1.41786701857948,0.00129496727105511
587,11.72,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00132001766399999,-0.0713074647853258,1.04713655317672,-2.46500357175619,0.00101849159639987,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00132001766399999,-0.0713074647853258,-1.04713655317672,2.46500357175619,-1.41786701857947,0.00101849159639987
588,11.74,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00107451754799998,-0.0713074647853212,1.04713655317672,-2.46500357175619,0.000774360650451433,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00107451754799998,-0.0713074647853212,-1.04713655317672,2.46500357175619,-1.41786701857947,0.000774360650451433
589,11.76,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000859133951999949,-0.0713074647853172,1.04713655317672,-2.46500357175618,0.000561535906201926,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.000859133951999949,-0.0713074647853172,-1.04713655317672,2.46500357175618,-1.41786701857947,0.000561535906201926
590,11.78,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000672628836000048,-0.0713074647853138,1.04713655317672,-2.46500357175618,0.000378818996722712,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.000672628836000048,-0.0713074647853138,-1.04713655317672,2.46500357175618,-1.41786701857946,0.000378818996722712
591,11.8,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00051360000000001,-0.0713074647853108,1.04713655317672,-2.46500357175618,0.00022484739515119,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.00051360000000001,-0.0713074647853108,-1.04713655317672,2.46500357175618,-1.41786701857946,0.00022484739515119
592,11.82,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000380476764,-0.0713074647853082,1.04713655317672,-2.46500357175617,9.80900946798762e-05,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.000380476764,-0.0713074647853082,-1.04713655317672,2.46500357175617,-1.41786701857946,9.80900946798762e-05
593,11.84,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000271515648000022,-0.0713074647853059,1.04713655317671,-2.46500357175617,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.000271515648000022,-0.0713074647853059,-1.04713655317671,2.46500357175617,-1.41786701857946,0
594,11.86,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000184796051999926,-0.0713074647853039,1.04713655317671,-2.46500357175617,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.000184796051999926,-0.0713074647853039,-1.04713655317671,2.46500357175617,-1.41786701857946,0
595,11.88,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000118215936000039,-0.0713074647853021,1.04713655317671,-2.46500357175617,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0.000118215936000039,-0.0713074647853021,-1.04713655317671,2.46500357175617,-1.41786701857945,0
596,11.9,-0.0713074647852903,1.04713655317671,-2.46500357175615,6.94875000001038e-05,-0.0713074647853006,1.04713655317671,-2.46500357175617,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,6.94875000001038e-05,-0.0713074647853006,-1.04713655317671,2.46500357175617,-1.41786701857945,0
597,11.92,-0.0713074647852903,1.04713655317671,-2.46500357175615,3.61328639999839e-05,-0.0713074647852993,1.04713655317671,-2.46500357175616,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,3.61328639999839e-05,-0.0713074647852993,-1.04713655317671,2.46500357175616,-1.41786701857945,0
598,11.94,-0.0713074647852903,1.04713655317671,-2.46500357175615,1.5479748000008e-05,-0.0713074647852981,1.04713655317671,-2.46500357175616,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,1.5479748000008e-05,-0.0713074647852981,-1.04713655317671,2.46500357175616,-1.41786701857945,0
599,11.96,-0.0713074647852903,1.04713655317671,-2.46500357175615,4.65715200014677e-06,-0.0713074647852971,1.04713655317671,-2.46500357175616,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,4.65715200014677e-06,-0.0713074647852971,-1.04713655317671,2.46500357175616,-1.41786701857945,0
600,11.98,-0.0713074647852903,1.04713655317671,-2.46500357175615,5.91035999981948e-07,-0.0713074647852963,1.04713655317671,-2.46500357175616,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,5.91035999981948e-07,-0.0713074647852963,-1.04713655317671,2.46500357175616,-1.41786701857945,0
601,12,-0.0713074647852903,1.04713655317671,-2.46500357175615,0,-0.0713074647852955,1.04713655317671,-2.46500357175616,0,-0.0713074647852903,-1.04713655317671,2.46500357175615,-1.41786701857944,0,-0.0713074647852955,-1.04713655317671,2.46500357175616,-1.41786701857945,0
602,12.02,-0.0713107507910077,1.04713365229404,-2.46499646126278,0,-0.0713074647852948,1.04713655317671,-2.46500357175616,0,-0.0713107507910077,-1.04713365229404,2.46499646126278,-1.41786280896873,0,-0.0713074647852948,-1.04713655317671,2.46500357175616,-1.41786701857945,0
603,12.04,-0.0713333573334577,1.04711369526023,-2.46494754361495,0,-0.071311519577445,1.04713297361012,-2.4649947977079,0,-0.0713333573334577,-1.04711369526023,2.46494754361495,-1.41783384835472,0,-0.071311519577445,-1.04713297361012,2.4649947977079,-1.41786182409778,0
604,12.06,-0.0713935281391831,1.04706057653113,-2.46481734173688,0,-0.0713302039333293,1.04711647907882,-2.46495436716692,0,-0.0713935281391831,-1.04706057653113,2.46481734173688,-1.41775676520575,0,-0.0713302039333293,-1.04711647907882,2.46495436716692,-1.4178378880881,0
605,12.08,-0.0715083540673117,1.04695920831284,-2.46456887320944,0,-0.0713778454198087,1.04707442122063,-2.46485127712285,0,-0.0715083540673117,-1.04695920831284,2.46456887320944,-1.4176096648966,0,-0.0713778454198087,-1.04707442122063,2.46485127712285,-1.41777685590222,0
606,12.1,-0.0716937971276273,1.04679549935855,-2.46416759829817,0,-0.0714706774692497,1.04699246917717,-2.46465040051771,0,-0.0716937971276273,-1.04679549935855,2.46416759829817,-1.41737209893962,0,-0.0714706774692497,-1.04699246917717,2.46465040051771,-1.41765793134054,0
607,12.12,-0.0719647144986407,1.04655633376544,-2.46358136798128,0,-0.0716256194402956,1.04685568655499,-2.46431512603735,0,-0.0719647144986407,-1.04655633376544,2.46358136798128,-1.41702503421583,0,-0.0716256194402956,-1.04685568655499,2.46431512603735,-1.41745943948237,0
608,12.14,-0.0723348825456613,1.04622954977155,-2.4627803719776,0,-0.071859482631255,1.0466492323562,-2.46380907619628,0,-0.0723348825456613,-1.04622954977155,2.4627803719776,-1.41655082220604,0,-0.071859482631255,-1.0466492323562,2.46380907619628,-1.41715984384008,0
609,12.16,-0.0728170208388679,1.04580391855262,-2.4617370867746,0,-0.0721884645852501,1.04635880740539,-2.4630972015962,0,-0.0728170208388679,-1.04580391855262,2.4617370867746,-1.41593316822198,0,-0.0721884645852501,-1.04635880740539,2.4630972015962,-1.41673839419081,0
610,12.18,-0.0734228161713799,1.045269123019,-2.46042622365636,0,-0.0726278375589348,1.04597092936918,-2.46214645503967,0,-0.0734228161713799,-1.045269123019,2.46042622365636,-1.41515710063737,0,-0.0726278375589348,-1.04597092936918,2.46214645503967,-1.41617552567049,0
611,12.2,-0.0741629465773286,1.04461573661246,-2.45882467673156,0,-0.0731917669113316,1.0454730930823,-2.46092618451318,0,-0.0741629465773286,-1.04461573661246,2.45882467673156,-1.4142089401191,0,-0.0731917669113316,-1.0454730930823,2.46092618451318,-1.41545309143088,0
612,12.22,-0.0750471053499279,1.04383520210315,-2.45691147096146,0,-0.0738932156699075,1.04485385479666,-2.45940833969397,0,-0.0750471053499279,-1.04383520210315,2.45691147096146,-1.4130762688583,0,-0.0738932156699075,-1.04485385479666,2.45940833969397,-1.41455448489732,0
613,12.24,-0.0760840250595462,1.04291981038639,-2.45466771018787,0,-0.0747439055810729,1.04410286656585,-2.45756755623171,0,-0.0760840250595462,-1.04291981038639,2.45466771018787,-1.41174789980148,0,-0.0747439055810729,-1.04410286656585,2.45756755623171,-1.41346468966586,0
614,12.26,-0.077281501571777,1.04186267927957,-2.45207652516119,0,-0.075754314570039,1.04321087848764,-2.45538116124501,0,-0.077281501571777,-1.04186267927957,2.45207652516119,-1.41021384588162,0,-0.075754314570039,-1.04321087848764,2.45538116124501,-1.41217028275737,0
615,12.28,-0.07864641806551,1.04065773231902,-2.44912302156834,0,-0.076933697108617,1.04216972072326,-2.45282912924816,0,-0.07864641806551,-1.04065773231902,2.44912302156834,-1.40846528924932,0,-0.076933697108617,-1.04216972072326,2.45282912924816,-1.4106594085249,0
616,12.3,-0.0801847690510026,1.03929967755689,-2.44579422806076,0,-0.0782901184737939,1.04097227325398,-2.44989400801996,0,-0.0801847690510026,-1.03929967755689,2.44579422806076,-1.40649455050387,0,-0.0782901184737939,-1.04097227325398,2.44989400801996,-1.40892173476598,0
617,12.32,-0.0819016843879509,1.037783986358,-2.44207904428243,0,-0.079830496931154,1.03961242864165,-2.44656082732425,0,-0.0819016843879509,-1.037783986358,2.44207904428243,-1.40429505792443,0,-0.079830496931154,-1.03961242864165,2.44656082732425,-1.40694839868261,0
618,12.34,-0.0838014533035606,1.03610687219672,-2.43796818889779,0,-0.0815606499465947,1.03808505123299,-2.44281699891369,0,-0.0838014533035606,-1.03610687219672,2.43796818889779,-1.40186131670107,0,-0.0815606499465947,-1.03808505123299,2.44281699891369,-1.4047319476807,0
619,12.36,-0.0858875484106185,1.03426526945383,-2.43345414761979,0,-0.0834853419272714,1.03638593501397,-2.43865221322448,0,-0.0858875484106185,-1.03426526945383,2.43345414761979,-1.39918887816596,0,-0.0834853419272714,-1.03638593501397,2.43865221322448,-1.40226627821051,0
620,12.38,-0.0881626497255637,1.03225681221343,-2.42853112123785,0,-0.0856083319311664,1.03451176149184,-2.43405833613904,0,-0.0881626497255637,-1.03225681221343,2.42853112123785,-1.39627430902442,0,-0.0856083319311664,-1.03451176149184,2.43405833613904,-1.3995465746472,0
621,12.4,-0.0906286686865583,1.03007981305975,-2.42319497364583,0,-0.0879324204101707,1.03246005843039,-2.42902930783997,0,-0.0906286686865583,-1.03007981305975,2.42319497364583,-1.39311516058608,0,-0.0879324204101707,-1.03246005843039,2.42902930783997,-1.39656924940959,0
622,12.42,-0.0932867721715589,1.02773324187406,-2.41744317987004,0,-0.0904594944642761,1.03022915989956,-2.42356104488581,0,-0.0932867721715589,-1.02773324187406,2.41744317987004,-1.38970993799599,0,-0.0904594944642761,-1.03022915989956,2.42356104488581,-1.39333188498625,0
623,12.44,-0.0961374065163877,1.02521670463152,-2.41127477409722,0,-0.0931905713529848,1.02781816786365,-2.41765134605794,0,-0.0961374065163877,-1.02521670463152,2.41127477409722,-1.38605806946571,0,-0.0931905713529848,-1.02781816786365,2.41765134605794,-1.38983317819429,0
624,12.46,-0.0991803215328036,1.02253042219807,-2.40469029770252,0,-0.0961258401813187,1.02522691538093,-2.41129980215743,0,-0.0991803215328036,-1.02253042219807,2.40469029770252,-1.38215987550445,0,-0.0961258401813187,-1.02522691538093,2.41129980215743,-1.3860728867765,0
625,12.48,-0.102414594526573,1.0196752091273,-2.39769174727747,0,-0.0992647017838693,1.02245593139404,-2.4045077097011,0,-0.102414594526573,-1.0196752091273,2.39769174727747,-1.37801653815018,0,-0.0992647017838693,-1.02245593139404,2.4045077097011,-1.38205177830706,0
626,12.5,-0.105838654315542,1.01665245245727,-2.39028252265802,0,-0.102605806893035,1.01950640703512,-2.39727798833036,0,-0.105838654315542,-1.01665245245727,2.39028252265802,-1.37363007020075,0,-0.102605806893035,-1.01950640703512,2.39727798833036,-1.37777158129524,0
627,12.52,-0.109450305247707,1.01346409050748,-2.38246737495246,0,-0.106147092711762,1.01638016333941,-2.3896151016725,0,-0.109450305247707,-1.01346409050748,2.38246737495246,-1.36900328444499,0,-0.106147092711762,-1.01638016333941,2.3896151016725,-1.37323493833309,0
628,12.54,-0.113246751219284,1.01011259167561,-2.37425235456945,0,-0.109885818026801,1.01307962024731,-2.38152498136011,0,-0.113246751219284,-1.01011259167561,2.37425235456945,-1.36413976289384,0,-0.109885818026801,-1.01307962024731,2.38152498136011,-1.3684453611128,0
629,12.56,-0.117224619692783,1.00660093323452,-2.36564475924599,0,-0.113818597002467,1.0096077667713,-2.37301495390579,0,-0.117224619692783,-1.00660093323452,2.36564475924599,-1.35904382601146,0,-0.113818597002467,-1.0096077667713,2.37301495390579,-1.36340718713449,0
630,12.58,-0.121379985715078,1.00293258012903,-2.35665308207539,0,-0.117941431791674,1.00596813220691,-2.364093670136,0,-0.121379985715078,-1.00293258012903,2.35665308207539,-1.35372050194637,0,-0.117941431791674,-1.00596813220691,2.364093670136,-1.35812553792909,0
631,12.6,-0.125708395935477,0.999111463772811,-2.34728695953531,0,-0.122249744093609,1.00216475827367,-2.35477103690435,0,-0.125708395935477,-0.999111463772811,2.34728695953531,-1.3481754957625,0,-0.122249744093609,-1.00216475827367,2.35477103690435,-1.35260627863068,0
632,12.62,-0.130204892623792,0.995141960845287,-2.33755711951567,0,-0.126738405777822,0.998202172080194,-2.34505815082503,0,-0.130204892623792,-0.995141960845287,2.33755711951567,-1.34241515867038,0,-0.126738405777822,-0.998202172080194,2.34505815082503,-1.34685597874483,0
633,12.64,-0.134864037688416,0.991028872088468,-2.32747532934669,0,-0.131401768683903,0.994085359817016,-2.33496723379008,0,-0.134864037688416,-0.991028872088468,2.32747532934669,-1.33644645725823,0,-0.131401768683903,-0.994085359817016,2.33496723379008,-1.34088187397307,0
634,12.66,-0.139679936694387,0.986777401103837,-2.31705434382688,0,-0.136233693695265,0.989819741090325,-2.32451157005755,0,-0.139679936694387,-0.986777401103837,2.31705434382688,-1.33027694272304,0,-0.136233693695265,-0.989819741090325,2.32451157005755,-1.33469182896723,0
635,12.68,-0.144646262881464,0.982393133149216,-2.30630785325096,0,-0.141227579175155,0.985411143818664,-2.31370544471958,0,-0.144646262881464,-0.982393133149216,2.30630785325096,-1.32391472010175,0,-0.141227579175155,-0.985411143818664,2.31370544471958,-1.32829430090091,0
636,12.7,-0.149756281182196,0.977882013935637,-2.29525043143794,0,-0.146376388843278,0.98086577962347,-2.30256408338096,0,-0.149756281182196,-0.977882013935637,2.29525043143794,-1.31736841750231,0,-0.146376388843278,-0.98086577962347,2.30256408338096,-1.32169830375749,0
637,12.72,-0.155002872239993,0.973250328424211,-2.28389748375903,0,-0.151672679162464,0.976190219652158,-2.29110359289797,0,-0.155002872239993,-0.973250328424211,2.28389748375903,-1.31064715533482,0,-0.151672679162464,-0.976190219652158,2.29110359289797,-1.31491337324581,0
638,12.74,-0.160378556427198,0.968504679623,-2.27226519516566,0,-0.157108626296595,0.971391370779686,-2.27934090304483,0,-0.160378556427198,-0.968504679623,2.27226519516566,-1.30376051554266,0,-0.157108626296595,-0.971391370779686,2.27934090304483,-1.30794953226515,0
639,12.76,-0.165875517863159,0.963651967383884,-2.26037047821746,0,-0.162676052693712,0.966476452141013,-2.26729370899133,0,-0.165875517863159,-0.963651967383884,2.26037047821746,-1.29671851083358,0,-0.162676052693712,-0.966476452141013,2.26729370899133,-1.30081725685032,0
640,12.78,-0.171485628432299,0.958699367199433,-2.24823092111025,0,-0.168366453341622,0.961452971952679,-2.25498041448904,0,-0.171485628432299,-0.958699367199433,2.24823092111025,-1.28953155391081,0,-0.168366453341622,-0.961452971952679,2.25498041448904,-1.29352744253636,0
641,12.8,-0.177200471802185,0.953654308999779,-2.235864735704,0,-0.174171021737497,0.956328704586863,-2.24242007567645,0,-0.177200471802185,-0.953654308999779,2.235864735704,-1.28221042670422,0,-0.174171021737497,-0.956328704586863,2.24242007567645,-1.28609137108959,0
642,12.82,-0.183011367441603,0.948524455949482,-2.22329070555086,0,-0.180080675607815,0.951111667865844,-2.22963234542435,0,-0.183011367441603,-0.948524455949482,2.22329070555086,-1.27476624960138,0,-0.180080675607815,-0.951111667865844,2.22963234542435,-1.2785206775585,0
643,12.84,-0.188909394638629,0.9433176832444,-2.21052813392312,0,-0.186086082410437,0.945810100548798,-2.21663741815259,0,-0.188909394638629,-0.9433176832444,2.21052813392312,-1.26721045067872,0,-0.186086082410437,-0.945810100548798,2.21663741815259,-1.27082731760379,0
644,12.86,-0.194885416518696,0.938042056908565,-2.19759679184117,0,-0.192177684646587,0.940432439986399,-2.20345597505822,0,-0.194885416518696,-0.938042056908565,2.19759679184117,-1.25955473493261,0,-0.192177684646587,-0.940432439986399,2.20345597505822,-1.26302353507183,0
645,12.88,-0.20093010406267,0.932705812591045,-2.18451686610156,0,-0.198345725007037,0.934987299921798,-2.19010912970242,0,-0.20093010406267,-0.932705812591045,2.18451686610156,-1.25181105351052,0,-0.198345725007037,-0.934987299921798,2.19010912970242,-1.25512182978062,0
646,12.9,-0.207033960124916,0.927317334362821,-2.17130890730491,0,-0.204580271373673,0.92948344841926,-2.17661837391024,0,-0.207033960124916,-0.927317334362821,2.17130890730491,-1.24399157294209,0,-0.204580271373673,-0.92948344841926,2.17661837391024,-1.24713492549098,0
647,12.92,-0.213187343451375,0.921885133513651,-2.15799377788392,0,-0.210871241694969,0.923929785904119,-2.16300552394338,0,-0.213187343451375,-0.921885133513651,2.15799377788392,-1.23610864437027,0,-0.210871241694969,-0.923929785904119,2.16300552394338,-1.23907573803926,0
648,12.94,-0.219380492697632,0.916417827348945,-2.14459260013138,0,-0.217208428751491,0.918335323299822,-2.14929266691077,0,-0.219380492697632,-0.916417827348945,2.14459260013138,-1.22817477278243,0,-0.217208428751491,-0.918335323299822,2.14929266691077,-1.23095734361095,0
