sample,time_s,segment_index,q1_ref_rad,q2_ref_rad,q3_ref_rad,q4_ref_m,q1_actual_rad,q2_actual_rad,q3_actual_rad,q4_actual_m,q1_error_rad,q2_error_rad,q3_error_rad,q4_error_m,q1dot_ref,q2dot_ref,q3dot_ref,q4dot_ref,q1dot_actual,q2dot_actual,q3dot_actual,q4dot_actual,q1dot_error,q2dot_error,q3dot_error,q4dot_error,q1ddot_cmd,q2ddot_cmd,q3ddot_cmd,q4ddot_cmd,stamp_ref_x_m,stamp_ref_y_m,stamp_ref_z_m,stamp_actual_x_m,stamp_actual_y_m,stamp_actual_z_m,stamp_error_x_m,stamp_error_y_m,stamp_error_z_m,stamp_error_norm_m
628,12.54,7,-0.113246751219284,1.01011259167561,-2.37425235456945,0,-0.109885818026801,1.01307962024731,-2.38152498136011,0,-0.00336093319248311,-0.00296702857169762,0.00727262679066021,0,-0.194388307367937,-0.17160580973596,0.420631274408246,0,-0.186936265751954,-0.165027154604837,0.404506015619193,0,-0.00745204161598295,-0.00657865513112321,0.0161252587890534,0,-0.48513415156797,-0.428275959792226,1.04976785484709,0,0.30254748906988,-0.0344097458242741,0.0581062047968288,0.300779315017181,-0.0331850573942803,0.0582373973258549,0.0017681740526993,-0.00122468842999385,-0.000131192529026158,0.00215488113613539
629,12.56,7,-0.117224619692783,1.00660093323452,-2.36564475924599,0,-0.113818597002467,1.0096077667713,-2.37301495390579,0,-0.00340602269031594,-0.00300683353677478,0.00737019465980104,0,-0.203365812024219,-0.179531142163665,0.440057438850486,0,-0.196638948783314,-0.173592673800682,0.425501372716136,0,-0.00672686324090574,-0.00593846836298298,0.0145560661343501,0,-0.475139533849709,-0.419452720937137,1.02814078866711,0,0.304630982155789,-0.0358747272882035,0.0579555554359587,0.302847625455401,-0.0346193150730855,0.058084239396373,0.00178335670038765,-0.00125541221511802,-0.000128683960414377,0.00218471520165741
630,12.58,7,-0.121379985715078,1.00293258012903,-2.35665308207539,0,-0.117941431791674,1.00596813220691,-2.364093670136,0,-0.00343855392340471,-0.00303555207788198,0.00744058806060544,0,-0.21213365893444,-0.187271388935922,0.459029930918549,0,-0.206141739460308,-0.181981728219424,0.446064188489478,0,-0.00599191947413194,-0.00528966071649789,0.0129657424290711,0,-0.46369378182311,-0.409348422118155,1.00337365464197,0,0.306796585942773,-0.0374229312624553,0.0578035356882992,0.305005351096023,-0.0361404970396037,0.0579289413814032,0.00179123484675009,-0.00128243422285153,-0.000125405693104,0.00220655532448555
631,12.6,7,-0.125708395935477,0.999111463772811,-2.34728695953531,0,-0.122249744093609,1.00216475827367,-2.35477103690435,0,-0.00345865184186769,-0.00305329450086278,0.00748407736904433,0,-0.220666028672113,-0.194803756688004,0.477492880697142,0,-0.21541561509677,-0.190168696661787,0.466131661582317,0,-0.00525041357534342,-0.00463506002621697,0.0113612191148254,0,-0.450873455693638,-0.398030650610617,0.975632119200941,0,0.309040399391947,-0.0390549130107943,0.0576509970068001,0.307248448484356,-0.0377492861921239,0.0577724083135567,0.0017919509075916,-0.0013056268186704,-0.00012141130675658,0.00222047070466108
632,12.62,7,-0.130204892623792,0.995141960845287,-2.33755711951567,0,-0.126738405777822,0.998202172080194,-2.34505815082503,0,-0.00346648684597059,-0.00306021123490685,0.0075010313093582,0,-0.228938302714313,-0.202106512211682,0.495393016871685,0,-0.224433084210642,-0.198129309673999,0.485644303966335,0,-0.004505218503671,-0.00397720253768227,0.00974871290534957,0,-0.436753054670479,-0.385565174244331,0.945077389042811,0,0.311358210535696,-0.0407710245237137,0.0574988110550008,0.309572528429676,-0.0394461581662364,0.0576155712654654,0.00178568210602031,-0.00132486635747738,-0.000116760210464632,0.00222655886867701
633,12.64,7,-0.134864037688416,0.991028872088468,-2.32747532934669,0,-0.131401768683903,0.994085359817016,-2.33496723379008,0,-0.00346226900451307,-0.00305648772854761,0.0074919044433881,0,-0.236927063441671,-0.209158982455224,0.512679666728306,0,-0.233168145304052,-0.205840613158887,0.504545851747193,0,-0.00375891813761822,-0.0033183692963378,0.00813381498111376,0,-0.421405263203672,-0.372016158781517,0.911866743961085,0,0.313745519625565,-0.0425714016853519,0.0573478626869471,0.311972882652642,-0.0412313682806014,0.0574593795114691,0.00177263697292229,-0.00134003340475054,-0.00011151682452195,0.00222494210391414
634,12.66,7,-0.139679936694387,0.986777401103837,-2.31705434382688,0,-0.136233693695265,0.989819741090325,-2.32451157005755,0,-0.00344624299912183,-0.00304233998648806,0.00745722623067735,0,-0.244610094138374,-0.215941554523401,0.529304756153849,0,-0.241596250568126,-0.213280936334517,0.522783186626414,0,-0.00301384357024786,-0.00266061818888444,0.0065215695274351,0,-0.40490117131714,-0.357446362426495,0.876154013616437,0,0.316197563220875,-0.0444559514241859,0.0571990428345204,0.314444511071654,-0.0431049381572404,0.0573047926094059,0.00175305214922145,-0.00135101326694548,-0.000105749774885491,0.00221576436026961
635,12.68,7,-0.144646262881464,0.982393133149216,-2.30630785325096,0,-0.141227579175155,0.985411143818664,-2.31370544471958,0,-0.00341868370630946,-0.00301801066944807,0.00739759146861552,0,-0.251966378992167,-0.22243567567748,0.545222809635865,0,-0.249694273994468,-0.220429863583046,0.540306266898742,0,-0.00227210499769911,-0.00200581209443343,0.00491654273712283,0,-0.387310470584928,-0.341917308833475,0.838090001604008,0,0.318709339171701,-0.0464243390851505,0.0570532413603141,0.316982149733733,-0.0450666423104046,0.0571527724623715,0.00172718943796735,-0.00135769677474587,-9.95311020574388e-05,0.00219918856105111
636,12.7,7,-0.149756281182196,0.977882013935637,-2.29525043143794,0,-0.146376388843278,0.98086577962347,-2.30256408338096,0,-0.00337989233891786,-0.00298376568783298,0.00731365194301903,0,-0.258976103094355,-0.228623853335227,0.560390950262618,0,-0.257440483406167,-0.227268209759716,0.557068066930822,0,-0.00153561968818827,-0.00135564357551138,0.0033228833317962,0,-0.368701627655552,-0.325489440293526,0.797822860937827,0,0.321275632435643,-0.0484759762578791,0.0569113399343887,0.319580299375315,-0.04711599499083,0.0570042754206733,0.0016953330603276,-0.00135998126704912,-9.29354862845844e-05,0.002175394271569
637,12.72,7,-0.155002872239993,0.973250328424211,-2.28389748375903,0,-0.151672679162464,0.976190219652158,-2.29110359289797,0,-0.00333019307752877,-0.00293989122794669,0.00720610913893616,0,-0.265620652439797,-0.234489655070909,0.574768899723084,0,-0.264814515959278,-0.233777998565587,0.57302452414958,0,-0.000806136480518582,-0.000711656505322178,0.00174437557350426,0,-0.349142037363249,-0.308222252901112,0.755498425363701,0,0.323891041653155,-0.0506100092901559,0.0567742049929148,0.322233254577692,-0.049252237562514,0.0568602444840429,0.0016577870754626,-0.00135777172764192,-8.6039491128162e-05,0.0021445756797064
638,12.74,7,-0.160378556427198,0.968504679623,-2.27226519516566,0,-0.157108626296595,0.971391370779686,-2.27934090304483,0,-0.00326993013060342,-0.00288669115668616,0.007075707879169,0,-0.271882613926911,-0.24001770861529,0.588318978306949,0,-0.271797356706543,-0.239942443623609,0.588134492656853,0,-8.52572203674518e-05,-7.52649916810899e-05,0.000184485650095434,0,-0.328698157467691,-0.290174415502238,0.711260500918809,0,0.326550006391122,-0.0528253087074529,0.0566426808358936,0.324935133461123,-0.0514743266770669,0.0567216016634828,0.00161487292999851,-0.00135098203038595,-7.89208275892572e-05,0.00210693984809607
639,12.76,7,-0.165875517863159,0.963651967383884,-2.26037047821746,0,-0.162676052693712,0.966476452141013,-2.26729370899133,0,-0.00319946516944683,-0.00282448475712938,0.00692323077386492,0,-0.277745775357671,-0.245193701855634,0.60100610490461,0,-0.278371319855897,-0.245745931933654,0.602359702675229,0,0.000625544498225494,0.000552230078019605,-0.00135359777061883,0,-0.307435626980173,-0.271403874152545,0.665251121974115,0,0.329246834949456,-0.0551204597487012,0.0565175829198489,0.327679907841154,-0.0537809234963069,0.056589240560922,0.00156692710830192,-0.00133953625239433,-7.16576410730377e-05,0.00206270520233363
640,12.78,7,-0.171485628432299,0.958699367199433,-2.24823092111025,0,-0.168366453341622,0.961452971952679,-2.25498041448904,0,-0.0031191750906763,-0.00275360475324571,0.00674949337878772,0,-0.283195125437612,-0.250004382835704,0.612797797007178,0,-0.2845200323955,-0.251174009416704,0.615664725114711,0,0.00132490695788845,0.00116962658100067,-0.00286692810753331,0,-0.285419369909861,-0.251967943704557,0.617610775728106,0,0.331975732610811,-0.0574937542153128,0.0563996913995965,0.330461433750797,-0.0561703841971281,0.0564640192231453,0.00151429886001325,-0.00132337001818471,-6.43278235487529e-05,0.00201210022398244
641,12.8,7,-0.177200471802185,0.953654308999779,-2.235864735704,0,-0.174171021737497,0.956328704586863,-2.24242007567645,0,-0.00302945006468808,-0.00267439558708349,0.00655533997244984,0,-0.288216853775821,-0.254437559755761,0.623664170706472,0,-0.290228419793698,-0.256213368290796,0.628016940629274,0,0.00201156601787644,0.00177580853503517,-0.00435276992280287,0,-0.262713686111279,-0.231923388007645,0.568478598788926,0,0.334730830199561,-0.0599431838150849,0.0562897449709621,0.333273482213321,-0.0586407519739353,0.056346753324263,0.00145734798623992,-0.00130243184114965,-5.70083533009691e-05,0.00195536232094824
642,12.82,7,-0.183011367441603,0.948524455949482,-2.22329070555086,0,-0.180080675607815,0.951111667865844,-2.22963234542435,0,-0.00293069183378844,-0.00258721191636235,0.00634163987348746,0,-0.292798350884948,-0.258482100972566,0.633577940695023,0,-0.295482693515923,-0.260851836050949,0.639386512605053,0,0.00268434263097544,0.00236973507838284,-0.00580857191002959,0,-0.239382330759335,-0.211326490068579,0.517992549148154,0,0.337506212803231,-0.0624664351651507,0.0561884350636391,0.336109770132743,-0.0611897507332034,0.0562382097283064,0.00139644267048733,-0.00127668443194721,-4.97746646672612e-05,0.00189273685122283
643,12.84,7,-0.188909394638629,0.9433176832444,-2.21052813392312,0,-0.186086082410437,0.945810100548798,-2.21663741815259,0,-0.00282331222819221,-0.00249241730439731,0.00610928422947277,0,-0.296928208181195,-0.262127934999378,0.642514420266074,0,-0.30027034013111,-0.26507836585232,0.649746363588016,0,0.00334213194991451,0.00295043085294178,-0.00723194332194121,0,-0.215488583820931,-0.190233113380895,0.466289556508452,0,0.340295948497893,-0.0650608865988009,0.0560964004302825,0.338963991153158,-0.0638147806522125,0.0561391004804083,0.00133195734473496,-0.00124610594658846,-4.27000501257851e-05,0.00182447627899002
644,12.86,7,-0.194885416518696,0.938042056908565,-2.19759679184117,0,-0.192177684646587,0.940432439986399,-2.20345597505822,0,-0.00270773187210888,-0.00239038307783401,0.00585918321705003,0,-0.300596217984327,-0.265366050505958,0.650451521313581,0,-0.304580111807528,-0.268883028119938,0.659072154718184,0,0.00398389382320158,0.00351697761398034,-0.00862063340460328,0,-0.191095310746856,-0.168698755503794,0.413505653612938,0,0.343094116909026,-0.0677236069000327,0.0560142221744436,0.341829846323927,-0.0665129157499024,0.0560500772714765,0.00126427058509937,-0.00121069115013034,-3.58550970329108e-05,0.00175083944476204
645,12.88,7,-0.20093010406267,0.932705812591045,-2.18451686610156,0,-0.198345725007037,0.934987299921798,-2.19010912970242,0,-0.00258437905563241,-0.00228148733075295,0.00559226360085052,0,-0.303793373517661,-0.268188496318561,0.657369754332207,0,-0.308402018022466,-0.272257003230014,0.667342267790444,0,0.00460864450480475,0.00406850691145344,-0.00997251345823624,0,-0.166265015467146,-0.146778594846226,0.359776090920327,0,0.345894837431184,-0.0704513560673427,0.0559424192561131,0.344701074395996,-0.0692809035923808,0.0559717264173137,0.00119376303518781,-0.00117045247496188,-2.93071612006077e-05,0.00167209093353886
646,12.9,7,-0.207033960124916,0.927317334362821,-2.17130890730491,0,-0.204580271373673,0.92948344841926,-2.17661837391024,0,-0.00245368875124263,-0.00216611405643874,0.00530946660532861,0,-0.306511868908075,-0.270588381419945,0.663252228417331,0,-0.311727318331809,-0.275192575126939,0.67453778960885,0,0.0052154494237332,0.00460419370699405,-0.0112855611915189,0,-0.141059886649599,-0.124527531503993,0.305235436702482,0,0.348692296923846,-0.0732405881848828,0.0558814445094616,0.347571481565272,-0.0721151672291463,0.0559045643888356,0.00112081535857461,-0.00112542095573656,-2.31198793739715e-05,0.00158850052705374
647,12.92,7,-0.213187343451375,0.921885133513651,-2.15799377788392,0,-0.210871241694969,0.923929785904119,-2.16300552394338,0,-0.00231610175640609,-0.00204465239046836,0.00501174605945964,0,-0.308745099186004,-0.272559874949365,0.66808465126504,0,-0.3145485160648,-0.277683125757018,0.6806424983429,0,0.00580341687879626,0.00512325080765358,-0.0125578470778595,0,-0.115541838064684,-0.102000222893764,0.250017664388775,0,0.351480776697182,-0.0760874564549384,0.0558316812029168,0.350434970472412,-0.0750118094289087,0.0558490339254141,0.00104580622477057,-0.00107564702602971,-1.73527224972408e-05,0.00150034272796368
648,12.94,7,-0.219380492697632,0.916417827348945,-2.14459260013138,0,-0.217208428751491,0.918335323299822,-2.14929266691077,0,-0.00217206394614111,-0.00191749595087698,0.00470006677938839,0,-0.310487660285439,-0.274098206202576,0.671855329172132,0,-0.316859352826094,-0.279723130214894,0.685642851630675,0,0.0063716925406555,0.00562492401231807,-0.0137875224585426,0,-0.0897725438010011,-0.0792511148413366,0.194256228767986,0,0.354254678600373,-0.0789878204211182,0.0557934401670187,0.353285568264739,-0.0779666192563022,0.0558055007584758,0.000969110335634626,-0.00102120116481605,-1.2060591457079e-05,0.00140789634544657
649,12.96,7,-0.225603550446986,0.910924117986631,-2.13112670422812,0,-0.223581524825534,0.912709160249587,-2.13550210738665,0,-0.00202202562145207,-0.00178504226295551,0.00437540315852303,0,-0.311735349043928,-0.275199664631831,0.67455516703612,0,-0.318654803702114,-0.28130815251172,0.689527976206035,0,0.00691945465818589,0.0061084878798896,-0.0149728091699152,0,-0.063813468981489,-0.0563344686977585,0.138084132453999,0,0.357008550026717,-0.0819372553870027,0.0557669575105947,0.356117453525372,-0.0809750810031836,0.0557742509673629,0.000891096501345112,-0.000962174383819098,-7.29345676825366e-06,0.00131144413304524
650,12.98,7,-0.231846587228523,0.90541277115403,-2.11761757627103,0,-0.229980146287168,0.907060463411874,-2.12165631420954,0,-0.00186644094135427,-0.00164769225784356,0.00403873793850984,0,-0.312485163202579,-0.275861599845883,0.676177668355223,0,-0.319931073081744,-0.282434841885676,0.692289658855115,0,0.00744590987916471,0.00657324203979287,-0.016111990499892,0,-0.0377258965521327,-0.0333043849884984,0.0816339838531444,0,0.359737107654034,-0.0849310640106417,0.0557523929407559,0.358924981877195,-0.0840323854609319,0.055755488984171,0.000812125776838757,-0.000898678549709861,-3.09604341519609e-06,0.00121127247083363
651,13,7,-0.238099625535187,0.899892594984719,-2.10408680630102,0,-0.236393858107424,0.901398444820165,-2.1077778674389,0,-0.00170576742776296,-0.00150584983544533,0.00369106113787998,0,-0.312735301406056,-0.276082421609983,0.676718935228376,0,-0.320685591012787,-0.283100929585446,0.693922338532178,0,0.00795028960673066,0.00701850797546222,-0.0172034033038015,0,-0.0115709506416828,-0.0102148240352884,0.0250380477119672,0,0.362435259745988,-0.0879642900315665,0.0557498286970688,0.361702710074982,-0.0871334434936013,0.0557493362588569,0.000732549671005334,-0.000830846537965127,4.92438211929791e-07,0.00110767108504016
652,13.02,7,-0.244352663841851,0.894372418815409,-2.09055603633101,0,-0.242812198307936,0.895732340298842,-2.09388940544917,0,-0.00154046553391501,-0.001359921483433,0.0033333691181654,0,-0.312485163202579,-0.275861599845883,0.676177668355223,0,-0.32091701002562,-0.283305226066151,0.694423099486417,0,0.0084318468230411,0.00744362622026862,-0.0182454311311944,0,0.0145903830693206,0.0128803760620722,-0.0315717108073477,0,0.365098126849736,-0.0910317340642415,0.0557592691050637,0.364445418407815,-0.0902729018462864,0.0557558305904371,0.000652708441920224,-0.000758832217955072,3.43851462659972e-06,0.0010009327992145
