sample,time_s,segment_index,q1_rad,q2_rad,q3_rad,q4_m,q1dot,q2dot,q3dot,q4dot,q1ddot,q2ddot,q3ddot,q4ddot,stamp_x_m,stamp_y_m,stamp_z_m
262,5.22,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.018018502164,0,0,0,-0.050936769,-0,-0,-0,0.0471041999999999,0.38,0.18,0.061981497836
263,5.24,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.017009442048,0,0,0,-0.0499566240000001,-0,-0,-0,0.0508896000000001,0.38,0.18,0.062990557952
264,5.26,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.016020733452,0,0,0,-0.048902049,-0,-0,-0,0.0545454000000001,0.38,0.18,0.063979266548
265,5.28,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.015053838336,0,0,0,-0.0477757439999999,-0,-0,-0,0.0580608000000001,0.38,0.18,0.064946161664
266,5.3,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.0141101625,0,0,0,-0.0465806250000001,-0,-0,-0,0.0614250000000001,0.38,0.18,0.0658898374999999
267,5.32,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.013191051264,0,0,0,-0.0453198239999999,-0,-0,-0,0.0646271999999998,0.38,0.18,0.066808948736
268,5.34,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.012297785148,0,0,0,-0.043996689,-0,-0,-0,0.0676565999999999,0.38,0.18,0.067702214852
269,5.36,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.011431575552,0,0,0,-0.042614784,-0,-0,-0,0.0705024,0.38,0.18,0.068568424448
270,5.38,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.010593560436,0,0,0,-0.041177889,-0,-0,-0,0.0731537999999999,0.38,0.18,0.069406439564
271,5.4,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.0097848,0,0,0,-0.03969,-0,-0,-0,0.0756,0.38,0.18,0.0702152
272,5.42,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.00900627236399997,0,0,0,-0.0381553289999999,-0,-0,-0,0.0778302000000001,0.38,0.18,0.070993727636
273,5.44,3,0.442374222976745,0.903578547477269,-1.92840089802568,0.00825886924799998,0,0,0,-0.036578304,-0,-0,-0,0.0798336000000001,0.38,0.18,0.071741130752
